,id,amd,intel,radius,cos_sin_sqrt,ydl,pred,radius_pred
4687,384,50,513,0.19,,False,False,0.23821596196295594
4688,5405,252,20,0.35,0.6326241199757429,False,False,0.15806280639623976
4689,2152,119,426,0.29,,False,False,0.23970093751458763
4690,1633,100,305,0.34,,False,False,0.24077641161850352
4691,5514,257,316,0.25,,False,False,0.23224748433826609
4692,4784,227,496,0.23,0.9269998159532218,False,False,0.17726034211901687
4693,3925,187,502,0.1,,False,False,0.15667340224601048
4694,4158,199,335,0.39,,False,False,0.14044146727740436
4696,223,44,31,0.16,0.017093537309279486,False,False,0.15529462956033704
4697,2193,121,302,0.18,1.3829483483629488,False,False,0.22276327103295757
4698,3136,155,346,0.27,-0.16980440606627306,False,False,0.18258465012449632
4699,4469,212,36,0.34,,False,False,0.170668438575918
4700,1824,108,357,0.33,1.0740673898188724,False,False,0.16100366390331786
4701,5529,257,92,0.13,,False,False,0.25623856505106113
4702,5124,240,401,0.38,1.1097006323837464,False,False,0.2650176938937977
4704,797,68,361,0.33,,False,False,0.14897181032896342
4705,2871,145,412,0.36,,False,False,0.1930674220159399
4706,9,25,369,0.25,,False,False,0.15130212383529867
4707,1944,111,94,0.24,-0.2800238207589142,False,True,0.7762297301258779
4708,1838,108,357,0.11,1.0740673898188724,False,False,0.1638165876744827
4709,4804,227,148,0.11,,False,False,0.26349961125165244
4710,255,45,382,0.27,0.9097393010444482,False,False,0.25891708394672536
4711,4485,212,403,0.12,,False,False,0.18950818433512387
4712,5422,253,89,0.83,1.2204345593151433,True,True,0.8070861857902688
4713,1581,98,300,0.16,,False,False,0.17395638890610737
4714,2956,148,337,0.3,,False,False,0.20443635370978924
4715,924,73,94,0.19,-0.36613763786033765,False,False,0.20388716586411082
4716,5327,250,562,0.19,,False,True,0.7413121832422714
4717,2508,132,412,0.38,,False,False,0.2574030494048595
4718,5024,236,459,0.34,-0.2817566967912469,False,False,0.1774625487285589
4719,5320,249,74,0.85,,True,True,0.7785150817017172
4720,3775,180,114,0.37,,False,False,0.19131802058259756
4721,4835,229,267,0.3,,False,False,0.17009969284453863
4722,4136,198,123,0.27,,False,False,0.25490042893396586
4725,539,57,560,0.26,0.4647503731365152,False,False,0.18809945393604705
4726,2745,141,501,0.24,0.19191191662014753,False,False,0.26641124837599334
4727,5411,252,156,0.38,0.6518341007327328,False,False,0.2460572100948134
4728,5854,270,251,0.28,-0.1545631035409859,False,False,0.18430721016389692
4729,1145,81,100,0.13,-0.30367584045665663,False,False,0.16888025341464488
4730,5127,240,439,0.22,1.2053927972380127,False,False,0.2208435252550053
4731,4468,212,71,0.16,,False,False,0.1687125044512255
4732,667,64,219,0.31,1.1389751814266924,False,False,0.24359748461046182
4733,3019,151,429,0.34,0.03524768428127148,False,False,0.25339351139916455
4734,357,49,368,0.34,,False,False,0.1494662204329641
4735,5063,237,454,0.39,,False,False,0.21757070650476568
4736,2831,144,224,0.21,,False,False,0.2596595536825309
4737,2783,142,444,0.18,,False,False,0.2685528840045866
4738,1353,88,94,0.12,0.03548417520105038,False,False,0.1317938620379591
4739,5131,241,519,0.73,,True,True,0.7848997635994187
4740,470,53,21,0.28,,False,False,0.2420296793521962
4741,2703,140,47,0.17,,False,False,0.22334787649779225
4742,3330,162,430,0.38,,False,False,0.25505661146494657
4743,3637,175,118,0.11,,False,False,0.17405006977040316
4744,1396,90,246,0.16,1.0842724649842572,False,False,0.18773139130758432
4745,3584,173,301,0.3,-0.1657936244842302,False,True,0.7419729464752964
4746,5399,252,301,0.14,0.7508108534213409,False,False,0.20945270407448413
4747,5262,248,511,0.73,,True,True,0.8284906358972476
4749,1256,85,270,0.65,-0.15830229688396985,True,True,0.860784075415334
4750,3512,170,507,0.29,,False,False,0.23292005003951174
4751,1250,84,43,0.79,0.8321964069889619,True,True,0.8604723092038356
4752,5348,250,378,0.23,,False,False,0.1824263642927924
4753,5785,267,366,0.18,0.006218399010501955,False,False,0.18411570670353142
4754,4298,204,302,0.31,0.21394143679032784,False,False,0.25393092422882735
4755,3284,161,512,0.73,,True,True,0.7655804219603293
4756,2933,147,20,0.31,0.614237151229091,False,False,0.2657129688405974
4758,5268,248,545,0.79,0.06359213538740562,True,True,0.7611150784707817
4760,1852,109,196,0.28,0.8793587635029089,False,False,0.2239663382606475
4761,5632,261,534,0.14,-0.21273347933088385,False,False,0.16537365568290047
4762,5865,270,519,0.3,,False,False,0.16783676720037188
4763,2105,118,106,0.7,,True,True,0.7830616593618172
4764,133,38,210,0.12,,False,False,0.17036268608854122
4765,5236,246,164,0.3,1.0397375516801655,False,False,0.13652934101909983
4766,5029,236,475,0.36,,False,False,0.2538127903459652
4767,928,73,154,0.86,,True,True,0.7933783953206931
4768,823,69,533,0.1,-0.06931714207141895,False,False,0.18990559573652585
4769,5466,255,586,0.17,,False,False,0.2601174598299657
4770,1531,96,569,0.21,0.22404928580509134,False,False,0.20116178105669286
4771,1214,83,92,0.16,0.566240727506087,False,False,0.2234375847101912
4772,504,55,567,0.18,,False,False,0.21454492036359246
4773,4285,204,328,0.16,0.14209368010393036,False,False,0.19083556857979467
4774,1996,113,74,0.39,-0.026531805809170063,False,False,0.24518176688280405
4775,3072,152,378,0.25,1.130099714621699,False,True,0.7679399520631212
4776,1958,112,336,0.39,,False,False,0.25393703096216325
4777,1384,89,85,0.22,,False,False,0.21791864480006212
4778,894,72,240,0.18,0.193240223405841,False,False,0.24228833139304445
4780,455,53,382,0.32,0.3284252908185892,False,False,0.1454940529625688
4781,6014,284,495,0.27,1.0194177313224693,False,False,0.14067219746652732
4782,3709,177,274,0.87,0.2787957780831827,True,True,0.7993925121913812
4783,5553,258,234,0.37,0.24844218848586286,False,False,0.16828519916482648
4784,4849,229,142,0.15,,False,False,0.2421945565303363
4785,4748,225,123,0.18,,False,False,0.1664850822943914
4786,4268,203,437,0.23,,False,False,0.1542726495137913
4787,3522,170,40,0.18,,False,False,0.2312813938289307
4788,4134,198,81,0.73,-0.06644251948611662,True,True,0.8499311064210011
4789,3602,174,285,0.77,,True,True,0.8305083137180469
4790,713,65,358,0.21,1.1144796227070088,False,False,0.2536540714334612
4791,4186,200,319,0.29,,False,False,0.15779917895673898
4792,2214,121,560,0.39,1.301538229666332,False,False,0.1750278221539619
4793,5301,248,200,0.24,0.15144488499071865,False,False,0.16296888114220626
4794,2923,147,439,0.27,0.691496904277164,False,False,0.13105455751865164
4795,1810,107,248,0.24,,False,False,0.25999531184989844
4796,3486,169,457,0.16,,False,False,0.2284849235523455
4797,3141,155,413,0.2,,False,False,0.13116487365370433
4798,1827,108,532,0.79,0.6199526660464202,True,True,0.766291646309759
4799,1155,81,404,0.33,,False,False,0.15086150435515683
4800,1324,87,164,0.28,,False,False,0.19975336876185712
4801,4312,205,397,0.36,,False,False,0.21760008672091308
4802,510,55,244,0.31,,False,False,0.14127816875567037
4804,499,55,491,0.36,,False,False,0.17642769199241423
4805,5457,254,92,0.17,,False,False,0.21680857910126494
4806,1856,109,572,0.17,1.0928424284634501,False,False,0.24188599102583433
4807,1388,90,332,0.64,1.067888348441254,True,True,0.7472284672731194
4808,3719,178,84,0.77,0.39005419107185185,True,True,0.7958496586849465
4809,2386,128,568,0.37,,False,False,0.21180809748051943
4810,3236,159,271,0.84,1.195636636809118,True,True,0.8124054279398482
4811,1540,96,502,0.24,1.311068422848296,False,False,0.13356590780596572
4812,1217,83,530,0.39,0.5889185459338969,False,False,0.20324080142813086
4814,2993,150,557,0.32,,False,False,0.26255551665260046
4815,1191,82,474,0.17,,False,False,0.1710892029846447
4816,5293,248,389,0.38,0.18780653535207942,False,False,0.18440168655892375
4817,1542,96,106,0.79,1.2711037652648995,True,True,0.7666023909288182
4818,3301,162,315,0.3,,False,False,0.13901615187308325
4819,3324,162,512,0.68,,True,True,0.8393650932367822
4820,2539,133,78,0.73,0.09180927725406213,True,True,0.8435585492293823
4821,953,74,389,0.3,,False,False,0.18059925596609275
4822,4846,229,270,0.31,0.3782848864600459,False,False,0.2562514910220649
4823,4330,205,516,0.68,,True,True,0.8035179550661683
4824,732,66,115,0.13,,False,False,0.23699121298820636
4825,6016,284,364,0.38,1.2978475011389978,False,False,0.2059374638752915
4826,1156,81,411,0.12,,False,False,0.1496918932949158
4827,5577,259,156,0.17,1.1865434319988757,False,False,0.16064515980653107
4828,3294,162,57,0.22,,False,False,0.15496954780259292
4829,2982,149,317,0.34,,False,False,0.20622967098744427
4830,5305,249,493,0.78,,True,True,0.8572247372593882
4831,5161,242,209,0.13,,False,False,0.23733566906973996
4832,2156,119,507,0.18,,False,False,0.2611941503379852
4833,1062,78,409,0.31,0.5956989116305217,False,False,0.2536208843236908
4835,1167,81,381,0.37,,False,False,0.2342956805664783
4836,3222,159,59,0.19,0.38559188788414045,False,False,0.2116472461278148
4837,3636,175,120,0.13,-0.09150617894454846,False,False,0.13940905317329655
4838,2938,148,383,0.9,-0.26732205961054534,True,True,0.8057626449388229
4839,4491,212,24,0.3,,False,False,0.13590308662632972
4840,3140,155,495,0.11,,False,False,0.19001682926717067
4841,4980,235,576,0.36,0.1984308771453384,False,False,0.21322131083150184
4842,143,39,217,0.36,,False,False,0.19516941324565668
4843,3577,173,561,0.38,,False,False,0.20559952359325
4845,2782,142,273,0.65,,True,True,0.8071810527173064
4846,717,65,101,0.24,1.0840078898289547,False,False,0.20362769219393717
4847,1819,107,512,0.74,,True,True,0.768286848768781
4848,2502,132,352,0.35,0.05421473895943178,False,False,0.13969443892938713
4849,4360,206,22,0.29,,False,False,0.2171221747757437
4850,4171,199,481,0.37,,False,False,0.2537391025443617
4851,395,50,286,0.15,,False,False,0.17266719248314
4853,4492,212,28,0.35,,False,False,0.17887599872883903
4854,1365,89,193,0.38,0.695336552115103,False,False,0.16203734349580862
4855,5483,256,510,0.89,,True,True,0.8481716922095098
4856,595,60,167,0.31,,False,False,0.21004913443687268
4857,3952,188,249,0.11,,False,False,0.24728135112973545
4858,5392,252,195,0.23,0.7877187898551914,False,False,0.14037889864697414
4860,2914,147,321,0.33,0.7353051679255365,False,False,0.18148455800187857
4861,2326,126,351,0.17,0.3272832405578019,False,False,0.23814137600726237
4862,3766,180,306,0.67,,True,True,0.7654506924250913
4863,3440,167,450,0.17,,False,False,0.1342227570016074
4864,3851,184,290,0.85,1.211521046374871,True,True,0.8293257657629934
4865,4132,198,335,0.27,,False,False,0.1907210765042442
4866,5519,257,443,0.39,,False,False,0.2437897124500312
4867,2143,119,382,0.77,,True,True,0.8417296646139452
4868,5550,258,448,0.24,0.09466436454972967,False,False,0.2648932687128988
4869,5073,237,346,0.14,,False,False,0.25537269339936874
4870,1571,98,114,0.35,-0.12316202645571228,False,True,0.8089410049949697
4871,4079,194,131,0.33,,False,False,0.17288791975243475
4872,1122,80,156,0.13,,False,False,0.16563031532548605
4873,2786,142,108,0.27,,False,False,0.14448733826622287
4874,2967,149,323,0.34,,False,False,0.23711343298073304
4875,2504,132,263,0.12,0.043759410270143705,False,False,0.16766405598790676
4876,3465,168,415,0.4,,False,False,0.2313523578167325
4877,675,64,191,0.26,0.3136636407598303,False,False,0.1414794538825782
4878,2808,143,220,0.24,,False,False,0.24041758657065973
4879,3348,163,497,0.38,-0.23915837865870548,False,False,0.13774143053988366
4881,412,51,115,0.33,0.3933390944794859,False,False,0.13509000026775198
4883,1516,95,363,0.22,0.6220277351825446,False,True,0.7894071691773048
4884,825,69,382,0.14,-0.048343736773256846,False,False,0.18281042279686116
4885,3267,161,372,0.87,,True,True,0.7969361081757886
4886,3974,189,73,0.84,,True,True,0.7620711621284888
4887,616,61,82,0.2,,False,False,0.23510593827298987
4889,417,51,255,0.25,,False,False,0.1364191877076984
4890,3069,152,71,0.87,0.7374400441745292,True,True,0.8542534156985379
4891,1625,100,557,0.11,,False,False,0.24305755529544387
4893,4185,200,303,0.27,,False,False,0.20773217908408736
4894,2896,146,411,0.25,0.3771255299502905,False,False,0.19130872199877008
4895,5622,261,501,0.3,,False,False,0.20255282968771965
4896,2082,117,573,0.38,,False,False,0.25701207981813823
4897,753,66,330,0.62,,True,True,0.8502050243011177
4899,3969,189,383,0.16,0.5811749146826296,False,False,0.22022104203254975
4900,3373,164,146,0.4,0.49019436144522804,False,False,0.261506798860285
4901,4107,196,291,0.32,0.6952808655555445,False,False,0.21750234378877908
4902,2444,130,491,0.21,,False,False,0.22267256879034908
4903,4380,207,139,0.13,-0.2084516532329258,False,False,0.2641988077471562
4904,1066,78,488,0.25,0.07109351456077732,False,False,0.2299910782614521
4905,3913,186,25,0.19,-0.375567833341373,False,False,0.19887369200013583
4906,5287,248,564,0.62,0.09578139161110967,True,True,0.7337138215462612
4907,5387,251,231,0.16,,False,False,0.21123546390263057
4908,3498,169,520,0.8,,True,True,0.8346497921415352
4909,2738,141,205,0.14,,False,False,0.19583720503389446
4910,5052,236,305,0.21,,False,False,0.24951673252843842
4911,4000,190,366,0.1,0.9944727766082205,False,False,0.13765780782255446
4912,1568,97,21,0.39,,False,False,0.2161122532478874
4913,2427,129,171,0.14,-0.028455639196059687,False,False,0.17205364185243366
4914,3746,179,187,0.16,0.027012564592228592,False,False,0.2152883007768565
4917,851,70,125,0.35,0.9670863193769128,False,False,0.23913602705288706
4918,3546,171,507,0.11,0.7674629389219693,False,False,0.20853927170489694
4919,895,72,254,0.22,,False,False,0.19388455114008865
4920,4592,217,212,0.33,,False,False,0.19153482928645477
4922,2839,144,433,0.38,-0.29738117614899223,False,False,0.17179519052902018
4923,3087,153,234,0.37,0.7456629158802023,False,False,0.13094331165766793
4924,4611,218,222,0.21,,False,False,0.17858457948614131
4925,1348,88,68,0.14,0.024410494144499098,False,False,0.23847158748029196
4926,1015,76,151,0.8,0.7037658871426546,True,True,0.8136791822387445
4927,2816,143,63,0.27,,False,False,0.23044323960900567
4928,1631,100,344,0.19,,False,False,0.23142876492527154
4929,2489,132,396,0.23,0.05414572942202457,False,True,0.859962024665841
4930,3730,178,243,0.18,0.5698384329482316,False,False,0.2088313148492597
4932,5904,272,33,0.32,0.9463578469690552,False,False,0.15684676439087433
4933,2070,116,274,0.84,,True,True,0.803840169125898
4935,5882,271,243,0.29,0.3860816532900774,False,False,0.20311109729372284
4936,5408,252,61,0.16,0.3763481482958609,False,False,0.23164616874795127
4937,1635,100,210,0.35,,False,False,0.15932220670727254
4938,4646,220,518,0.1,,False,True,0.7618932580801301
4940,2265,124,384,0.8,,True,True,0.757895931571557
4941,2959,148,471,0.25,-0.269238974356955,False,False,0.17817143256700563
4942,5323,249,475,0.39,,False,False,0.16564913900918796
4943,5693,263,133,0.12,,False,False,0.1316117835894422
4944,3059,152,507,0.1,0.7072970994065371,False,False,0.2513602165702298
4945,5053,237,202,0.34,,False,False,0.17358099594521384
4946,2141,118,68,0.17,,False,True,0.8528057986026573
4947,5104,239,384,0.17,0.2348763820379216,False,False,0.25140994331626887
4948,3118,154,192,0.39,,False,False,0.15017563051843158
4949,5188,244,242,0.29,,False,False,0.20316356800686314
4951,4045,192,506,0.61,,True,True,0.7925784636444707
4952,3356,163,270,0.83,-0.2815830975742365,True,True,0.7546865097683318
4953,2744,141,495,0.15,0.2720186226365745,False,False,0.21407191047812074
4954,5092,238,26,0.13,,False,False,0.20930153542528768
4955,3506,170,521,0.63,0.3832199120389286,True,True,0.7468076159641117
4957,4249,202,153,0.29,0.3739631987173709,False,False,0.2671597809363936
4958,3147,155,421,0.32,-0.3104064224226447,False,False,0.2695489292477584
4959,2294,125,341,0.28,,False,False,0.16666675064191655
4960,580,59,163,0.18,0.798246625388708,False,False,0.20904361236772867
4961,1470,94,517,0.74,,True,True,0.8026872527070832
4962,4799,227,241,0.22,0.2297387313868644,False,False,0.2034106871848877
4964,5308,249,550,0.65,,True,True,0.797437683159908
4965,3343,163,250,0.31,,False,False,0.13132266266528234
4966,4992,235,422,0.22,0.608462182095138,False,False,0.22170310716160488
4967,4583,217,285,0.18,,False,False,0.21095494680072344
4969,559,58,420,0.33,1.2382485049109178,False,False,0.24686095360966193
4970,5237,246,167,0.36,,False,False,0.17503003866029623
4971,5215,245,454,0.13,,False,False,0.26945292798542503
4972,2849,145,160,0.12,,False,False,0.18039209767778297
4973,512,55,21,0.1,,False,False,0.2430972933227485
4974,4729,225,67,0.36,,False,False,0.1371451213247504
4975,1081,78,330,0.23,,False,True,0.8500628428979031
4976,1664,101,152,0.17,0.407091842586727,False,False,0.2617937820791913
4977,1012,76,493,0.23,,False,False,0.16052939639914002
4978,1931,111,350,0.26,,False,False,0.19274020916029333
4979,1150,81,192,0.15,,False,False,0.14451363861459465
4980,2838,144,507,0.22,,False,False,0.18055189985028544
4981,116,36,359,0.29,,False,False,0.2078027563818668
4982,740,66,359,0.31,-0.021025256075981737,False,False,0.14091272939523292
4983,5784,267,363,0.3,0.015042831908324191,False,False,0.13970502162009302
4984,5177,243,352,0.38,-0.2814159646414122,False,False,0.1693648992442156
4987,119,36,281,0.36,,False,False,0.26126067632417305
4988,4752,225,475,0.17,,False,False,0.20937628907775774
4989,5750,265,217,0.22,,False,False,0.21062964453061034
4990,5702,263,270,0.11,-0.3528535672437489,False,False,0.2233786742744051
4992,635,62,89,0.11,,False,False,0.14361227255607642
